province;red;green;blue;x;x
3305;19;32;115;UnusedLand115
3306;119;133;116;UnusedLand116
3307;219;32;117;UnusedLand117
3308;19;133;118;UnusedLand118
3309;119;32;119;UnusedLand119
3310;219;133;120;UnusedLand120
3311;19;32;121;UnusedLand121
3312;119;133;122;UnusedLand122
3313;219;32;123;UnusedLand123
3314;19;133;124;UnusedLand124
3315;119;32;125;UnusedLand125
3316;219;133;126;UnusedLand126
3317;19;32;127;UnusedLand127
3318;119;133;128;UnusedLand128
3319;219;32;129;UnusedLand129
3320;19;133;130;UnusedLand130
3321;119;32;131;UnusedLand131
3322;219;133;132;UnusedLand132
3323;19;32;133;UnusedLand133
3324;119;133;134;UnusedLand134
3325;219;32;135;UnusedLand135
3326;19;133;136;UnusedLand136
3327;119;32;137;UnusedLand137
3328;219;133;138;UnusedLand138
3329;19;32;139;UnusedLand139
3330;119;133;140;UnusedLand140
3331;219;32;141;UnusedLand141
3332;19;133;142;UnusedLand142
3333;119;32;143;UnusedLand143
3334;219;133;144;UnusedLand144
3335;19;32;145;UnusedLand145
3336;119;133;146;UnusedLand146
3337;219;32;147;UnusedLand147
3338;19;133;148;UnusedLand148
3339;119;32;149;UnusedLand149
3340;219;133;150;UnusedLand150
3341;19;32;151;UnusedLand151
3342;119;133;152;UnusedLand152
3343;219;32;153;UnusedLand153
3344;19;133;154;UnusedLand154
3345;119;32;155;UnusedLand155
3346;219;133;156;UnusedLand156
3347;19;32;157;UnusedLand157
3348;119;133;158;UnusedLand158
3349;219;32;159;UnusedLand159
3350;19;133;160;UnusedLand160
3351;119;32;161;UnusedLand161
3352;219;133;162;UnusedLand162
3353;19;32;163;UnusedLand163
3354;119;133;164;UnusedLand164
3355;219;32;165;UnusedLand165
3356;19;133;166;UnusedLand166
3357;119;32;167;UnusedLand167
3358;219;133;168;UnusedLand168
3359;19;32;169;UnusedLand169
3360;119;133;170;UnusedLand170
3361;219;32;171;UnusedLand171
3362;19;133;172;UnusedLand172
3363;119;32;173;UnusedLand173
3364;219;133;174;UnusedLand174
3365;19;32;175;UnusedLand175
3366;119;133;176;UnusedLand176
3367;219;32;177;UnusedLand177
3368;19;133;178;UnusedLand178
3369;119;32;179;UnusedLand179
3370;219;133;180;UnusedLand180
3371;19;32;181;UnusedLand181
3372;119;133;182;UnusedLand182
3373;219;32;183;UnusedLand183
3374;19;133;184;UnusedLand184
3375;119;32;185;UnusedLand185
3376;219;133;186;UnusedLand186
3377;19;32;187;UnusedLand187
3378;119;133;188;UnusedLand188
3379;219;32;189;UnusedLand189
3380;19;133;190;UnusedLand190
3381;119;32;191;UnusedLand191
3382;219;133;192;UnusedLand192
3383;19;32;193;UnusedLand193
3384;119;133;194;UnusedLand194
3385;219;32;195;UnusedLand195
3386;19;133;196;UnusedLand196
3387;119;32;197;UnusedLand197
3388;219;133;198;UnusedLand198
3389;19;32;199;UnusedLand199
3390;119;133;200;UnusedLand200
3391;219;32;201;UnusedLand201
3392;19;133;202;UnusedLand202
3393;119;32;203;UnusedLand203
3394;219;133;204;UnusedLand204
3395;19;32;205;UnusedLand205
3396;119;133;206;UnusedLand206
3397;219;32;207;UnusedLand207
3398;19;133;208;UnusedLand208
3399;119;32;209;UnusedLand209
3400;219;133;210;UnusedLand210
3401;19;24;1;UnusedLand211
3402;119;224;2;UnusedLand212
3403;219;24;3;UnusedLand213
3404;19;224;4;UnusedLand214
3405;119;24;5;UnusedLand215
3406;219;224;6;UnusedLand216
3407;19;24;7;UnusedLand217
3408;119;224;8;UnusedLand218
3409;219;24;9;UnusedLand219
3410;19;224;10;UnusedLand220
3411;119;24;11;UnusedLand221
3412;219;224;12;UnusedLand222
3413;19;24;13;UnusedLand223
3414;119;224;14;UnusedLand224
3415;219;24;15;ShaMo
3416;19;224;16;WeiXu
3417;119;24;17;Shorchuc
3418;219;224;18;XiJuMi
3419;119;24;19;DongJuMi
3420;119;23;120;Jie
3421;219;23;121;BeiLu
3422;219;23;122;BeiLuHou
3423;219;23;123;MoShan
3424;219;23;124;RongLu
3425;219;23;125;HanMi
3426;219;23;126;Qadalik
3427;219;23;127;QuLe
3428;200;23;128;Xiye
3429;200;123;128;YuLai
3430;200;223;128;YiNai
3431;100;223;128;ZiHe
3432;219;23;132;Okhur
3433;219;23;133;Kumtura
3434;219;23;134;Subash
3435;219;23;135;WuLei
3436;219;23;136;QiuCi
3437;219;23;137;ShuLe
3438;219;23;138;WenSu
3439;19;23;139;RNW
3440;119;123;140;RNW
3441;219;23;141;RNW
3442;19;123;142;RNW
3443;119;23;143;RNW
3444;219;123;144;RNW
3445;19;23;145;RNW
3446;119;123;146;RNW
3447;219;23;147;RNW
3448;19;123;148;RNW
3449;119;23;149;RNW
3450;219;123;150;RNW
3451;19;23;151;RNW
3452;119;123;152;RNW
3453;219;23;153;RNW
3454;19;123;154;RNW
3455;119;23;155;RNW
3456;219;123;156;RNW
3457;19;23;157;RNW
3458;119;123;158;RNW
3459;219;23;159;RNW
3460;19;123;160;RNW
3461;119;23;161;RNW
3462;219;123;162;RNW
3463;19;23;163;RNW
3464;119;123;164;RNW
3465;219;23;165;RNW
3466;19;123;166;RNW
3467;119;23;167;RNW
3468;219;123;168;RNW
3469;19;23;169;RNW
3470;119;123;170;RNW
3471;219;23;171;RNW
3472;19;123;172;RNW
3473;119;23;173;RNW
3474;219;123;174;RNW
3475;19;23;175;RNW
3476;119;123;176;RNW
3477;219;23;177;RNW
3478;219;123;255;RNW
3479;19;23;179;RNW
3480;119;123;180;RNW
3481;219;23;181;RNW
3482;170;213;68;Prabhas
3483;119;23;183;Rajagriha
3484;219;123;184;Sakala
3485;68;185;115;Arithapura
3486;185;122;228;Roruka
3487;19;2;214;Varnu
3488;29;74;93;Ubhandapura
3489;138;226;62;Minnagara
3490;2;128;247;Jalandhara
3491;119;180;104;Kalsi
3492;121;19;47;Badrinath
3493;105;209;190;Rajapura
3494;42;46;64;Kolkata
3495;206;42;93;Talanga
3496;125;67;100;Tugma
3497;254;109;48;Prasumah
3498;76;171;54;Radha
3499;190;140;224;Pundravardhana
3500;227;206;43;Pandranagar
3501;241;82;159;Chandraketugarh
3502;247;130;197;Sounagoura
3503;242;102;20;Mainamati
3504;251;57;55;Agartala
3505;74;198;66;Wari Bateshwar
3506;35;156;177;East Harikela
3507;220;101;86;West Harikela
3508;237;130;70;Krokola
3509;107;72;10;Debal
3510;206;146;113;Kolachi
3511;46;239;200;Banbhore
3512;188;4;81;Oniza
3513;16;96;83;Sindo
3514;209;252;158;Paliucha
3515;155;188;54;Farbana
3516;216;156;82;Sidrus
3517;97;197;143;Kodrata
3518;253;121;122;Parabali
3519;7;114;180;Bingbara
3520;138;165;46;Bikrampur
3521;69;115;114;Purnia
3522;143;76;168;Lower Videha
3523;218;21;185;Upper Videha
3524;8;164;170;Bogura
3525;211;104;225;Naranyasar
3526;231;224;114;Orbadari
3527;137;89;76;Synilla
3528;158;143;12;Balepal
3529;183;80;3;Papera
3530;89;5;98;Khambalia
3531;131;205;156;Xylenopolis
3532;137;11;183;Koteshwar
3533;39;29;28;Loona
3534;236;233;187;Vallabhi
3535;127;151;77;Lanida
3536;195;236;162;Balcocurt
3537;241;108;25;Kiratanpura
3538;185;155;85;Danava
3539;179;104;225;Gada
3540;105;25;222;Harupeswar
3541;232;85;74;Kamarupa
3542;207;136;146;Prakjyothispur
3543;249;159;217;Bhauma
3544;133;75;134;Bhoitbory
3545;171;34;169;Boboka
3546;10;141;103;Deoperbat
3547;23;63;217;Dikerbaxini
3548;208;183;31;Uch
3549;104;197;190;Patan
3550;123;127;166;Hakrra
3551;207;247;65;Keshapuri
3552;187;68;164;Parhilaadpuri
3553;224;128;128;Dwaita
3554;56;162;90;Salwa
3555;63;211;125;Lower Amvastha
3556;244;47;134;Upper Amvastha
3557;117;125;246;Aristapura
3558;231;75;184;Shorkot
3559;184;44;246;Drhuyus
3560;16;143;129;Israta
3561;108;103;247;Sirkap
3562;229;165;165;Hathial
3563;250;246;45;Sirsukh
3564;134;24;198;West Darada
3565;67;171;119;East Darada
3566;121;107;122;Bakhila
3567;55;46;107;Charik
3568;63;125;248;Sangrur
3569;130;147;121;Mahavrsas
3570;176;96;250;Uttaramadra
3571;131;170;206;Nagarkot
3572;12;213;241;Sivirattha
3573;203;64;69;Supara
3574;103;206;106;Calliena
3575;152;154;103;Mandagora
3576;53;196;233;Palepatmae
3577;91;11;169;Girinagara
3578;5;80;251;Jalanpura
3579;245;232;155;Bhal
3580;103;162;181;Pathan
3581;153;179;194;Kundina
3582;72;59;25;Potali
3583;191;131;170;Dhar
3584;113;122;239;Erakina
3585;222;255;32;Upavrittas
3586;45;96;63;Anupavrittas
3587;56;246;249;Kutas
3588;212;245;8;Maheshwar
3589;241;12;183;Vitihotra
3590;185;214;170;Sanchi
3591;59;83;123;Vedisha
3592;141;39;169;Vindhya
3593;120;23;4;Lower Narmada
3594;4;119;34;Larica
3595;207;166;231;Ripunjaya
3596;124;85;154;Kaytha
3597;37;185;150;Rashtrapuri
3598;75;138;112;Apara
3599;170;227;74;Anartapuri
3600;249;230;245;North Malava
3601;94;164;240;South Malava
3602;39;169;19;West Akara
3603;129;33;158;East Akara
3604;134;104;134;East Dasharna
3605;231;84;67;East Kalajangla
3606;186;130;141;West Kalajangla
3607;45;114;159;Pandu Rajar
3608;217;8;225;Tamluk
3609;31;251;170;Shabarapuri
3610;224;238;73;Vangapuri
3611;0;175;225;Ranigar
3612;47;88;14;Bhagalpur
3613;241;81;242;Nalanda
3614;114;227;63;South Kikata
3615;232;149;109;North Kikata
3616;162;65;184;Chirand
3617;89;37;82;Benares
3618;243;32;34;Nagara
3619;8;3;203;South Suparsa
3620;170;76;72;East Dasharna
3621;186;123;203;Besnagar
3622;169;136;115;Suktimati
3623;70;188;227;Dasir
3624;177;210;37;Erikachha
3625;240;175;72;West Nishadhas
3626;60;123;7;East Nishadhas
3627;130;85;33;Mlechchhapuri
3628;175;188;58;Uvasisala
3629;176;51;169;Viratanagari
3630;249;220;171;Jakhera
3631;91;252;254;Cleisobora
3632;33;11;81;Atranjikhera
3633;86;203;63;Kalpi
3634;113;245;29;Kanyakubja
3635;249;227;3;Thanesar
3636;4;49;111;Ropar
3637;68;242;199;Barnawa
3638;70;109;111;Menuparvata
3639;48;40;188;Baghwanpura
3640;234;23;37;Etah
3641;127;129;76;Lakshmanapura
3642;106;239;114;Shravasti
3643;22;187;79;Kapilavastu
3644;37;29;19;Kushinagar
3645;13;234;152;Sakya
3646;109;102;144;Pava
3647;26;45;68;Lauriya
3648;13;99;38;West Licchavi
3649;74;100;169;East Licchavi
3650;199;157;117;Vriji
3651;87;76;198;Bhubaneswar
3652;242;217;240;Sisupalgarh
3653;2;75;42;Dhauli
3654;213;115;29;Guntuli
3655;6;64;124;Dantakura
3656;72;230;35;Pithapuram
3657;224;96;120;Rojahmundri
3658;126;251;101;Dhanyakatakam
3659;222;9;52;Dharanikota
3660;12;6;3;Nagarjunakonda
3661;159;86;206;North Karavira
3662;128;210;35;South Karavira
3663;244;250;134;Vasika
3664;73;158;229;Melizigara
3665;57;113;165;Toparon
3666;219;17;235;Tiranosboas
3667;19;110;55;Hampi
3668;165;246;189;Kambhoj
3669;196;187;94;Nittur
3670;159;44;186;Siddapur
3671;237;74;162;Urayur
3672;170;185;113;Yadegoulam
3673;120;153;179;Argalu
3674;148;207;117;Bhattiprolu
3675;59;62;208;Camara
3676;88;43;10;Kodumanal
3677;100;10;177;Kamyathirti
3678;100;10;178;Colkhi
3679;241;169;17;South Utkala
3680;159;83;110;North Utkala
3681;80;21;141;Utkipura
3682;103;219;27;Sitanagaram
3683;246;18;205;Konarak
3684;204;95;189;South Arakan
3685;31;128;155;Dhannavati
3686;127;180;177;North Arakan
3687;100;10;187;Central Arakan
3688;25;10;188;RNW
3689;100;110;189;RNW
3690;25;210;190;RNW
3691;100;10;191;RNW
3692;25;110;192;RNW
3693;100;210;193;RNW
3694;25;10;194;RNW
3695;100;110;195;RNW
3696;25;210;196;RNW
3697;100;10;197;RNW
3698;25;110;198;Dinkot
3699;130;120;167;Apritas
3700;228;102;33;Furi
3701;131;187;178;Singhapura
3702;178;216;247;Mulasthanapura
3703;121;246;219;Rohtas
3704;48;101;203;Sasaram
3705;233;175;130;Bhabua
3706;80;203;101;Madanpur
3707;100;11;107;Cedipuri
3708;100;11;108;Raebareli
3709;100;11;109;Koshambi
3710;188;155;126;Kahnpuria
3711;19;134;168;Unnau
3712;106;78;16;Kitagiri
3713;100;11;113;Govishana
3714;168;176;74;Dhampur
3715;172;109;223;Katheria
3716;118;167;69;Pilibhit
3717;163;243;251;Sitapur
3718;100;11;118;Srihatta
3719;195;112;216;Durgapur
3720;74;49;169;Egarosindur
3721;5;84;52;Bhaluka
3722;236;10;141;Sulariga
3723;46;171;84;Chittagong
3724;192;147;240;Bargysi
3725;163;38;190;Barisal
3726;123;49;59;Bogerhat
3727;236;214;155;Mukund
3728;46;70;59;Khulna
3729;80;26;181;Kasipur
3730;158;211;101;Nabadwipa
3731;24;163;246;Mallabhum
3732;77;162;0;Selampoura
3733;57;206;143;Jeshore
3734;6;96;205;Rapsakpur
3735;220;45;101;Bhilapura
3736;49;171;148;Amrakuta
3737;243;241;25;Bandavala
3738;132;52;62;Dhamtari
3739;100;11;139;Sihora
3740;213;170;194;Seoni
3741;1;228;17;Tundikera
3742;35;44;89;Kakanada
3743;67;248;175;Kalumukha
3744;224;151;164;Anumapala
3745;124;238;193;Alatnapura
3746;111;161;74;Guntupalli
3747;130;118;69;Jagdalpur
3748;102;134;196;Chakrakot
3749;76;196;225;Sripratava
3750;68;89;195;Mankal
3751;10;192;87;Kollipake
3752;85;236;119;Orugallu
3753;28;168;43;Patanapura
3754;248;142;77;Siaprava
3755;184;40;236;Gurala
3756;177;98;115;Valuraka
3757;2;188;86;Siddhatek
3758;39;41;99;Buravala
3759;46;122;158;Pandavaprastha
3760;146;240;199;Sonipat
3761;141;70;228;Karnal
3762;130;148;111;Soreyya
3763;157;186;20;Sambalhagrama
3764;32;58;204;Rohtak
3765;161;125;153;Matipura
3766;4;92;43;Isukara
3767;90;12;149;Vajarna
3768;57;99;251;Antaranjiya
3769;117;135;195;Pattana
3770;51;2;39;Bethapida
3771;219;127;68;Samastipur
3772;164;240;197;Bijalpur
3773;130;124;23;Suharsa
3774;96;99;48;Alavi
3775;157;35;189;Rivilganj
3776;89;15;227;Saran
3777;214;16;145;Pipphalivana
3778;36;174;228;Kusavati
3779;198;139;49;Jasingpur
3780;24;39;113;Sugauna
3781;156;170;52;Lakhanpur
3782;21;154;91;Itwa
3783;61;139;172;Kusapura
3784;0;155;181;Purulia
3785;126;111;44;Madhya Shabara
3786;183;48;203;Odrapura
3787;21;178;154;Ladha
3788;147;128;123;Vajra
3789;252;82;15;Rampurwa
3790;194;133;180;Bhamangati
3791;231;169;163;Kharagpur
3792;212;106;23;Robali
3793;250;23;247;Utkalava
3794;25;61;11;Nadhapura
3795;61;137;37;Tiruvannamalai
3796;83;11;138;Karige
3797;8;8;52;Arkatapura
3798;77;190;133;Chengam
3799;159;145;85;Kathan
3800;148;36;106;Korelloura
3801;117;207;252;Vellalore
3802;168;233;79;Chavadi
3803;29;167;105;Kilandha
3804;105;7;212;Tamraparni
3805;226;144;196;Coleyana
3806;222;120;56;Vilath
3807;20;234;152;Tangala
3808;171;3;1;Mohur
3809;188;60;154;Buravhala
3810;23;215;50;Sonndagi
3811;27;187;173;Mehdnapura
3812;42;122;172;Pandaprata
3813;47;253;85;Matendra
3814;60;110;200;Yavana
3815;156;80;10;Deoghar
3816;143;62;103;Karnasuvarna
3817;193;80;203;Vardhamana
3818;205;106;103;Kayapura
3819;58;255;25;Isila
3820;157;87;214;Siddapura
3821;193;191;219;Uccasrngi
3822;87;211;151;Mangalavada
3823;88;139;142;Huliyar
3824;81;205;150;Dagara
3825;4;215;129;Jayapura
3826;173;17;232;Bhagdatpuram
3827;164;152;61;Nadikagama
3828;156;118;218;Madanpur
3829;19;106;50;Cocala
3830;147;87;69;Arbiti
3831;107;84;35;Avanta
3832;83;21;163;Nerai
3833;25;229;233;Cottabura
3834;110;60;234;Mastung
3835;122;110;222;Oscana
3836;31;176;138;Oltus
3837;68;97;0;Gandava
3838;122;120;39;Chaman
3839;30;6;38;Bigis
3840;243;219;127;Gari
3841;63;148;159;Bitaxa
3842;22;123;176;Delaram
3843;198;47;76;Phorana
3844;138;10;103;Itua
3845;28;12;255;Kars
3846;170;171;25;Kopan
3847;171;66;41;Bagasse
3848;1;115;142;Aqajah
3849;178;248;248;Canasida
3850;52;105;31;Colame
3851;246;102;53;Gedrosiana
3852;79;144;61;Badara
3853;241;224;42;Kanu
3854;129;57;72;Bampur
3855;161;144;103;Raphane
3856;71;78;22;Cabulia
3857;251;42;102;Paesi
3858;69;204;243;Parisicia
3859;68;14;89;Bam
3860;149;68;41;Palvar
3861;111;228;24;Ravar
3862;7;36;97;Sethur
3863;157;206;14;Hesida
3864;222;12;224;Khash
3865;246;229;55;Biriand
3866;113;74;232;Azav
3867;19;249;134;Qadis
3868;62;172;177;Surkh
3869;20;21;220;Sabarz
3870;242;153;82;Sherak
3871;208;97;18;Guleh
3872;155;171;144;Parsia
3873;232;146;107;Anar
3874;156;172;152;Astasana
3875;48;64;235;Godana
3876;163;244;10;Vairata
3877;49;42;238;Ambara
3878;95;202;138;Dausa
3879;69;25;118;Upaplavya
3880;73;201;63;Barnala
3881;145;41;125;Sheopur
3882;201;227;216;Candhoba
3883;125;223;11;Padmarati
3884;225;2;194;Mauranipur
3885;202;23;12;Shirpuri
3886;230;254;209;Kalesar
3887;194;76;51;Usinaragiri
3888;57;85;47;Terai
3889;48;215;215;Badari
3890;79;88;146;Devaprayaga
3891;102;188;46;Sotthavati
3892;68;25;35;Sajahati
3893;203;40;99;Asani
3894;194;176;99;Khoh
3895;129;181;139;Kalapriya
3896;98;0;234;Bengmara
3897;197;57;170;Sadiya
3898;91;216;22;Donga
3899;201;109;200;Turupa
3900;176;45;125;Gramera
3901;117;146;58;Varendra
3902;252;233;38;Puthia
3903;70;131;72;Goalpara
3904;25;188;6;Kirrhadia
3905;3;33;113;Thakurgaon
3906;104;148;252;Garzapur
3907;41;193;237;Bhadohi
3908;106;233;145;Sringivera
3909;95;97;228;Jamadaganipura
3910;145;5;206;Itahar
3911;176;201;162;Jajmau
3912;42;8;238;Vrindavan
3913;51;141;7;Bithor
3914;110;74;146;Dwari
3915;108;230;141;Jalachandri
3916;220;206;93;Purnaya
3917;176;143;254;Kammonai
3918;206;104;168;Surat
3919;37;22;254;Nagara
3920;118;95;143;Nousaripa
3921;75;81;82;Omkareshwar
3922;198;118;116;Barwani
3923;141;45;69;Bagh
3924;18;204;124;Nandipuri
3925;24;116;10;Kheta
3926;199;54;106;Navagramaka
3927;234;59;242;Dadhipadra
3928;50;80;213;Banswara
3929;247;177;185;Brahampuri
3930;47;167;110;Akota
3931;136;85;84;Ayanakagraha
3932;247;181;132;Jabhua
3933;93;191;157;Devasabha
3934;199;52;162;Sarangpur
3935;106;152;155;Rajasayana
3936;81;46;71;Kathmandu
3937;19;88;104;Janakpur
3938;255;62;142;Jumla
3939;58;15;170;Simikot
3940;100;13;140;Bhaktapur
3941;219;241;181;Jasnaul
3942;54;246;87;Satrikh
3943;131;88;147;Manikpur
3944;67;57;42;Turvashas
3945;188;60;30;Gonda
3946;214;204;12;Kuvada
3947;158;67;117;Jhala
3948;103;108;241;Vardhamane
3949;144;247;108;Horrai
3950;246;111;245;Rusia
3951;211;201;129;Dandhuka
3952;194;111;52;Svabhra
3953;98;152;40;Satrunavha
3954;248;84;2;Mohadavasaka
3955;168;94;9;Devnimori
3956;207;13;221;Dholka
3957;145;242;139;Khambat
3958;105;87;14;Kamboika
3959;216;238;92;Siddhapura
3960;56;48;72;Idar
3961;69;92;133;Barasuru
3962;47;164;151;Dharamgarh
3963;138;180;110;Chakrakuta
3964;31;179;201;Kanker
3965;201;85;46;Dantewada
3966;110;60;189;Akola
3967;27;130;30;Jaha
3968;108;28;54;Aura
3969;203;173;234;Nanded
3970;236;138;191;Erandul
3971;121;248;21;Nagbhid
3972;11;29;141;Ballarpur
3973;232;23;156;Bhandugara
3974;62;90;89;Yavatmal
3975;57;69;188;Narnala
3976;225;97;245;Chauragarh
3977;57;16;159;Garha
3978;137;120;122;Tripuri
3979;163;137;166;Pavnar
3980;186;115;226;Pachmari
3981;100;13;181;Amarak
3982;173;175;219;Tukrish
3983;77;77;234;Zabala
3984;42;247;216;Marad
3985;1;160;49;Cutha
3986;156;79;86;Urum
3987;81;106;26;Dur Kurigalzu
3988;254;97;151;Kar Tukulti Ninurta
3989;3;24;0;Irisagrig
3990;26;177;53;Tell Rimah
3991;32;47;138;Husirina
3992;255;10;102;Zincirli
3993;100;13;193;RNW
3994;100;13;194;RNW
3995;100;13;195;RNW
3996;100;13;196;RNW
3997;100;13;197;RNW
3998;100;13;198;RNW
3999;100;13;199;RNW
4000;71;57;178;Tashi
4001;157;191;143;Wen
4002;231;213;21;Wuci
4003;69;169;195;Xiangping
4004;187;198;174;Houcheng
4005;123;101;193;Wulv
4006;219;57;119;Tuhe
4007;61;211;158;Yangle
4008;166;163;21;Liucheng
4009;91;151;176;Guzhu
4010;190;173;223;Lingzhi
4011;232;103;227;Haiyang
4012;85;125;206;Pinggang
4013;151;65;81;Bailang
4014;71;51;119;Xuwu
4015;233;154;55;Wuzhong
4016;173;103;67;Changcheng
4017;140;25;202;Yaoyang
4018;85;231;41;Huayan
4019;143;168;79;Yuyang
4020;176;43;171;Pinggu
4021;175;137;61;Lu
4022;81;225;133;Yongnu
4023;109;49;107;Quanzhou
4024;85;189;81;Gangcheng
4025;139;225;223;Nvqi
4026;220;147;182;Juyong
4027;169;113;205;Changping
4028;178;167;198;Juyang
4029;105;230;31;Zhuolu
4030;229;35;174;Ji
4031;67;51;150;Xixiang
4032;176;168;79;Zhuo
4033;155;131;107;Fangcheng
4034;189;59;171;Anci
4035;193;127;37;Linyi
4036;35;162;69;Wuyang
4037;151;55;151;Fanyang
4038;129;174;35;Guangchang
4039;123;223;204;Lingqiu
4040;103;77;130;Dai
4041;144;55;206;Gaoliu
4042;31;149;61;Banshi
4043;198;179;55;Pingyi
4044;167;168;87;Yanling
4045;235;119;91;Pingcheng
4046;166;232;107;Shanwu
4047;107;117;63;Mayi
4048;162;229;222;Loufan
4049;151;136;91;Fanshi
4050;99;115;51;Juyang
4051;221;184;53;Qiangyin
4052;111;147;164;Huoren
4053;194;67;142;Yangqu
4054;103;113;63;Fenyang
4055;155;183;181;Linshui
4056;180;65;81;Lishi
4057;155;117;39;Chouyou
4058;107;55;195;Yu
4059;180;125;121;Jinyang
4060;27;91;101;Qi
4061;127;87;135;Wu
4062;95;79;189;Guayan
4063;135;143;105;Weiyu
4064;147;192;191;Pu
4065;200;79;218;Qu
4066;168;188;155;Zhi
4067;49;21;233;Huangfu
4068;83;208;165;Yang
4069;163;93;39;Pingyang
4070;119;41;73;Yi
4071;172;71;35;Jiang
4072;25;177;85;Han
4073;160;225;138;Quwo
4074;75;210;183;Zhi
4075;139;172;69;Wei
4076;109;47;91;Yu
4077;223;231;150;Anyi
4078;134;228;195;Wangyuan
4079;121;191;117;Gaiyu
4080;23;150;171;Tongdi
4081;195;63;81;Hukou
4082;61;193;156;Lushi
4083;53;194;35;Liuyu
4084;91;85;89;Changping
4085;207;61;63;Duanshi
4086;111;91;201;Gaodu
4087;67;134;107;Zhangzi
4088;150;51;175;Duochen
4089;63;95;176;Nizhi
4090;178;217;179;Hengshan
4091;133;189;175;Gu
4092;220;156;131;Lingshou
4093;71;189;121;Yuanshi
4094;119;95;180;Xiyang
4095;77;47;99;Dongyuan
4096;73;196;127;Fei
4097;31;207;63;Quyang
4098;150;179;206;Jingxing
4099;180;49;111;Hao
4100;202;89;69;Gaoyang
4101;113;143;67;Rao
4102;157;235;73;Anping
4103;97;234;155;Hejian
4104;103;109;194;East Wucheng
4105;111;133;49;Guanjin
4106;81;39;189;Fuliu
4107;170;63;85;Zhangwu
4108;89;35;185;Wen'an
4109;59;71;211;Julu
4110;146;199;51;Handan
4111;235;186;41;Xindu
4112;23;159;137;Bairen
4113;157;81;69;Guanshi
4114;55;121;69;Wuan
4115;164;123;219;Quliang
4116;220;187;65;Ye
4117;55;75;156;Guang'e
4118;160;187;71;Lieren
4119;31;188;184;Nanhe
4120;204;228;136;Qinghe
4121;63;176;59;Wei
4122;81;167;193;Zhaoge
4123;134;121;187;Wen
4124;93;31;169;Fan
4125;69;137;192;Yewang
4126;101;37;155;Zhi
4127;132;169;31;Heyang
4128;166;99;97;Anyang
4129;131;162;208;Zhongmu
4130;63;162;119;Shanyang
4131;223;63;151;Ning
4132;67;33;158;Gong
4133;221;103;85;Nanyu
4134;227;35;222;Chengle
4135;85;223;179;Yunzhong
4136;204;180;231;Yuanyang
4137;45;199;186;Dingxiang
4138;59;222;202;Wuyuan
4139;73;128;137;West Anyang
4140;216;172;33;Heyin
4141;211;137;65;Linhe
4142;132;51;150;Linrong
4143;119;173;195;Shuofang
4144;51;215;65;Manbai
4145;31;71;75;Fushi
4146;192;95;99;Pingding
4147;135;79;134;Pingdu
4148;170;91;111;Gaonu
4149;125;193;63;Dingyang
4150;99;127;193;Diaoyin
4151;69;148;127;Yangzhou
4152;25;27;190;Sheyan
4153;55;191;166;Jinsai
4154;29;105;158;Xiaoguan
4155;175;173;67;Lian
4156;121;129;160;Lingwu
4157;75;195;146;Xuyan
4158;190;77;101;Dacheng
4159;125;21;91;Hetao
4160;97;205;220;Gaowang
4161;209;171;154;Guide
4162;231;53;223;Sanshui
4163;192;37;45;Wushi
4164;190;57;210;Zuli
4165;225;39;125;Yuzhi
4166;61;160;59;Chaona
4167;160;29;75;Yiqu
4168;105;207;232;Huan
4169;179;99;49;Ji
4170;218;53;195;Mianxu
4171;138;55;149;Xichui
4172;176;33;57;Fuhan
4173;188;205;144;Didao
4174;147;165;227;Lintao
4175;180;233;167;Xiabian
4176;107;153;224;Wuyang
4177;73;183;103;Yong
4178;135;165;165;Chenchang
4179;77;85;121;Tianshui
4180;27;107;134;Jincheng
4181;95;67;41;Shouyang
4182;191;191;231;Didao
4183;203;117;55;Hechi
4184;143;25;235;Gong
4185;177;216;69;Yinmi
4186;51;137;123;Anwu
4187;194;179;73;Niyang
4188;164;83;215;Shanggui
4189;21;91;177;Hao
4190;161;91;63;Mei
4191;101;59;209;Duyang
4192;177;158;85;Mt Zhongnan
4193;105;186;115;Feng
4194;136;132;182;Jingyang
4195;186;235;215;Xianyang
4196;189;49;228;Gaoling
4197;121;93;161;Yueyang
4198;83;168;25;Pengya
4199;200;221;136;Shaoliang
4200;216;49;134;Dali
4201;47;53;179;Zheng
4202;103;226;146;Zheng
4203;206;157;121;Pingyang
4204;153;89;194;Haozhi
4205;25;117;39;Lantian
4206;37;162;59;Yushang
4207;79;178;59;Xunyi
4208;115;79;39;Qi
4209;196;65;93;Wugong
4210;119;31;149;Lishan
4211;194;141;149;Yunyang
4212;170;133;69;Shangluo
4213;234;39;161;Chongquan
4214;197;234;59;Heyang
4215;55;23;73;Wuguan
4216;158;153;177;Wucheng
4217;29;209;176;Nanzheng
4218;77;105;119;Yinping
4219;25;81;230;Wudu
4220;165;21;127;Chenggu
4221;27;89;73;Xicheng
4222;65;111;45;Xunyang
4223;127;91;85;Yong
4224;81;125;183;Fangzhu
4225;190;113;169;Mianyang
4226;217;21;73;Yunguan
4227;174;182;47;Ziwugu
4228;138;35;97;Jiameng
4229;201;176;222;Zitong
4230;212;25;235;Chengdu
4231;69;39;53;South Wuyang
4232;155;149;37;Jianshi
4233;43;157;187;Pi
4234;162;109;35;Linqiong
